age,employed_now,employed_wife,employed_out_wife,college_deg,children,condition,married,c_list,t_list,c_outside_self,c_outside_guess,c_outside_confidence,t_outside_guess,t_outside_confidence,t_outside_mean,c_outside_mean,c_outside_guess_frac,t_outside_guess_frac,c_outside_wedge,t_outside_wedge
33,1,1,1,TRUE,2,1,TRUE,NA,1,NA,NA,NA,35.20000076293945,3,80.45547348826037,82.41758241758241,NA,0.35200000762939454,NA,-45.255472725320914
33,1,0,0,FALSE,2,1,TRUE,NA,1,NA,NA,NA,40,3,80.45547348826037,82.41758241758241,NA,0.4,NA,-40.45547348826037
32,1,0,0,FALSE,2,1,TRUE,NA,2,NA,NA,NA,40.29999923706055,1,80.45547348826037,82.41758241758241,NA,0.40299999237060546,NA,-40.15547425119982
28,1,1,2,TRUE,1,0,TRUE,3,NA,1,84.9000015258789,4,NA,NA,80.45547348826037,82.41758241758241,0.8490000152587891,NA,2.4824191082964973,NA
32,1,1,2,TRUE,2,1,TRUE,NA,2,NA,NA,NA,91.0999984741211,5,80.45547348826037,82.41758241758241,NA,0.9109999847412109,NA,10.644524985860727
29,1,1,1,TRUE,2,0,TRUE,1,NA,1,39.400001525878906,3,NA,NA,80.45547348826037,82.41758241758241,0.3940000152587891,NA,-43.0175808917035,NA
24,1,1,2,TRUE,1,1,TRUE,NA,3,NA,NA,NA,100,3,80.45547348826037,82.41758241758241,NA,1,NA,19.544526511739633
27,1,1,2,TRUE,1,0,TRUE,0,NA,1,100,4,NA,NA,80.45547348826037,82.41758241758241,1,NA,17.58241758241759,NA
31,1,0,0,TRUE,2,1,TRUE,NA,1,NA,NA,NA,38.29999923706055,5,80.45547348826037,82.41758241758241,NA,0.38299999237060545,NA,-42.15547425119982
29,1,1,1,TRUE,2,1,TRUE,NA,2,NA,NA,NA,49.400001525878906,3,80.45547348826037,82.41758241758241,NA,0.49400001525878906,NA,-31.05547196238146
33,1,1,1,FALSE,2,0,TRUE,1,NA,1,39,3,NA,NA,80.45547348826037,82.41758241758241,0.39,NA,-43.41758241758241,NA
30,1,0,0,FALSE,3,0,TRUE,1,NA,1,67.9000015258789,5,NA,NA,80.45547348826037,82.41758241758241,0.6790000152587891,NA,-14.517580891703503,NA
29,1,1,1,TRUE,2,0,TRUE,1,NA,1,49.599998474121094,3,NA,NA,80.45547348826037,82.41758241758241,0.49599998474121093,NA,-32.817583943461315,NA
29,2,1,2,FALSE,4,0,TRUE,3,NA,1,68.5,5,NA,NA,80.45547348826037,82.41758241758241,0.685,NA,-13.917582417582409,NA
25,1,0,0,TRUE,1,1,TRUE,NA,4,NA,NA,NA,96.30000305175781,4,80.45547348826037,82.41758241758241,NA,0.9630000305175781,NA,15.844529563497446
29,1,0,0,FALSE,4,1,TRUE,NA,4,NA,NA,NA,50.70000076293945,5,80.45547348826037,82.41758241758241,NA,0.5070000076293946,NA,-29.755472725320914
31,1,0,0,FALSE,2,0,TRUE,2,NA,1,71.5,4,NA,NA,80.45547348826037,82.41758241758241,0.715,NA,-10.917582417582409,NA
33,1,1,1,FALSE,2,0,TRUE,1,NA,1,54.400001525878906,3,NA,NA,80.45547348826037,82.41758241758241,0.544000015258789,NA,-28.017580891703503,NA
29,2,0,0,FALSE,5,0,TRUE,1,NA,0,28.399999618530273,3,NA,NA,80.45547348826037,82.41758241758241,0.28399999618530275,NA,-54.017582799052136,NA
28,1,0,0,TRUE,2,1,TRUE,NA,2,NA,NA,NA,8.5,5,80.45547348826037,82.41758241758241,NA,0.085,NA,-71.95547348826037
25,2,0,0,TRUE,1,1,TRUE,NA,2,NA,NA,NA,42.599998474121094,3,80.45547348826037,82.41758241758241,NA,0.4259999847412109,NA,-37.85547501413927
29,1,1,1,TRUE,2,1,TRUE,NA,1,NA,NA,NA,50,3,80.45547348826037,82.41758241758241,NA,0.5,NA,-30.455473488260367
33,1,1,2,FALSE,3,0,TRUE,2,NA,1,80.5999984741211,4,NA,NA,80.45547348826037,82.41758241758241,0.8059999847412109,NA,-1.8175839434613152,NA
28,2,0,0,FALSE,3,0,TRUE,2,NA,0,53.900001525878906,5,NA,NA,80.45547348826037,82.41758241758241,0.539000015258789,NA,-28.517580891703503,NA
28,2,0,0,TRUE,3,1,TRUE,NA,4,NA,NA,NA,36.29999923706055,5,80.45547348826037,82.41758241758241,NA,0.3629999923706055,NA,-44.15547425119982
25,1,1,2,TRUE,1,1,TRUE,NA,3,NA,NA,NA,55.5,4,80.45547348826037,82.41758241758241,NA,0.555,NA,-24.955473488260367
30,1,0,0,TRUE,2,1,TRUE,NA,2,NA,NA,NA,6,3,80.45547348826037,82.41758241758241,NA,0.06,NA,-74.45547348826037
31,1,1,2,TRUE,4,0,TRUE,2,NA,1,68.5,4,NA,NA,80.45547348826037,82.41758241758241,0.685,NA,-13.917582417582409,NA
28,2,0,0,TRUE,4,0,TRUE,1,NA,0,53.400001525878906,5,NA,NA,80.45547348826037,82.41758241758241,0.534000015258789,NA,-29.017580891703503,NA
30,1,0,0,TRUE,3,0,TRUE,1,NA,0,5.800000190734863,5,NA,NA,80.45547348826037,82.41758241758241,0.058000001907348636,NA,-76.61758222684755,NA
29,2,0,0,TRUE,3,0,TRUE,2,NA,0,44.79999923706055,5,NA,NA,80.45547348826037,82.41758241758241,0.44799999237060545,NA,-37.61758318052186,NA
33,1,1,1,FALSE,2,1,TRUE,NA,1,NA,NA,NA,43.5,3,80.45547348826037,82.41758241758241,NA,0.435,NA,-36.95547348826037
29,1,1,1,TRUE,2,1,TRUE,NA,1,NA,NA,NA,39.70000076293945,3,80.45547348826037,82.41758241758241,NA,0.3970000076293945,NA,-40.755472725320914
29,1,1,2,TRUE,1,1,TRUE,NA,2,NA,NA,NA,91.5,5,80.45547348826037,82.41758241758241,NA,0.915,NA,11.044526511739633
28,2,0,0,TRUE,3,0,TRUE,1,NA,0,54.400001525878906,5,NA,NA,80.45547348826037,82.41758241758241,0.544000015258789,NA,-28.017580891703503,NA
33,1,1,1,FALSE,2,0,TRUE,1,NA,0,40.79999923706055,3,NA,NA,80.45547348826037,82.41758241758241,0.40799999237060547,NA,-41.61758318052186,NA
30,1,0,0,TRUE,2,1,TRUE,NA,2,NA,NA,NA,49.70000076293945,5,80.45547348826037,82.41758241758241,NA,0.49700000762939456,NA,-30.755472725320914
28,1,0,0,TRUE,2,1,TRUE,NA,2,NA,NA,NA,49.599998474121094,5,80.45547348826037,82.41758241758241,NA,0.49599998474121093,NA,-30.855475014139273
28,2,0,0,TRUE,4,0,TRUE,1,NA,1,67.0999984741211,5,NA,NA,80.45547348826037,82.41758241758241,0.6709999847412109,NA,-15.317583943461315,NA
35,2,0,0,FALSE,3,1,TRUE,NA,4,NA,NA,NA,38.599998474121094,3,80.45547348826037,82.41758241758241,NA,0.38599998474121094,NA,-41.85547501413927
27,1,0,0,TRUE,2,0,TRUE,3,NA,1,91.80000305175781,4,NA,NA,80.45547348826037,82.41758241758241,0.9180000305175782,NA,9.382420634175404,NA
28,2,0,0,TRUE,3,0,TRUE,2,NA,1,53.400001525878906,5,NA,NA,80.45547348826037,82.41758241758241,0.534000015258789,NA,-29.017580891703503,NA
٣٦,1,0,0,TRUE,4,1,TRUE,NA,2,NA,NA,NA,40,3,80.45547348826037,82.41758241758241,NA,0.4,NA,-40.45547348826037
32,1,0,0,TRUE,3,0,TRUE,1,NA,1,30,5,NA,NA,80.45547348826037,82.41758241758241,0.3,NA,-52.41758241758241,NA
28,1,0,0,FALSE,4,0,TRUE,1,NA,1,54.099998474121094,5,NA,NA,80.45547348826037,82.41758241758241,0.5409999847412109,NA,-28.317583943461315,NA
٣٥,1,1,2,FALSE,3,1,TRUE,NA,2,NA,NA,NA,69.69999694824219,5,80.45547348826037,82.41758241758241,NA,0.6969999694824218,NA,-10.75547654001818
28,2,1,2,TRUE,4,0,TRUE,3,NA,0,31,5,NA,NA,80.45547348826037,82.41758241758241,0.31,NA,-51.41758241758241,NA
33,1,0,0,TRUE,3,1,TRUE,NA,4,NA,NA,NA,91.30000305175781,4,80.45547348826037,82.41758241758241,NA,0.9130000305175782,NA,10.844529563497446
31,1,1,2,TRUE,4,1,TRUE,NA,3,NA,NA,NA,70,4,80.45547348826037,82.41758241758241,NA,0.7,NA,-10.455473488260367
28,1,0,0,FALSE,2,1,TRUE,NA,2,NA,NA,NA,80,3,80.45547348826037,82.41758241758241,NA,0.8,NA,-0.4554734882603668
33,1,1,2,TRUE,3,0,TRUE,3,NA,1,59.70000076293945,5,NA,NA,80.45547348826037,82.41758241758241,0.5970000076293945,NA,-22.717581654642956,NA
28,2,0,0,TRUE,3,1,TRUE,NA,1,NA,NA,NA,44.20000076293945,5,80.45547348826037,82.41758241758241,NA,0.4420000076293945,NA,-36.255472725320914
23,1,0,0,TRUE,4,0,TRUE,3,NA,1,50.29999923706055,5,NA,NA,80.45547348826037,82.41758241758241,0.5029999923706054,NA,-32.11758318052186,NA
24,2,0,0,TRUE,3,1,TRUE,NA,1,NA,NA,NA,0,1,80.45547348826037,82.41758241758241,NA,0,NA,-80.45547348826037
28,2,0,0,TRUE,4,0,TRUE,3,NA,1,69.80000305175781,5,NA,NA,80.45547348826037,82.41758241758241,0.6980000305175781,NA,-12.617579365824596,NA
28,2,0,0,TRUE,4,1,TRUE,NA,4,NA,NA,NA,57,5,80.45547348826037,82.41758241758241,NA,0.57,NA,-23.455473488260367
28,2,0,0,TRUE,3,0,TRUE,3,NA,0,40.20000076293945,5,NA,NA,80.45547348826037,82.41758241758241,0.40200000762939453,NA,-42.217581654642956,NA
35,1,0,0,TRUE,4,1,TRUE,NA,2,NA,NA,NA,65.0999984741211,3,80.45547348826037,82.41758241758241,NA,0.6509999847412109,NA,-15.355475014139273
31,1,0,0,FALSE,2,0,TRUE,2,NA,1,19,4,NA,NA,80.45547348826037,82.41758241758241,0.19,NA,-63.41758241758241,NA
28,2,0,0,TRUE,3,0,TRUE,2,NA,1,64.4000015258789,5,NA,NA,80.45547348826037,82.41758241758241,0.644000015258789,NA,-18.017580891703503,NA
29,2,0,0,TRUE,4,0,TRUE,1,NA,1,45.900001525878906,5,NA,NA,80.45547348826037,82.41758241758241,0.4590000152587891,NA,-36.5175808917035,NA
35,1,0,0,TRUE,2,1,TRUE,NA,1,NA,NA,NA,30,5,80.45547348826037,82.41758241758241,NA,0.3,NA,-50.45547348826037
28,2,1,2,FALSE,3,0,TRUE,3,NA,1,63.70000076293945,5,NA,NA,80.45547348826037,82.41758241758241,0.6370000076293946,NA,-18.717581654642956,NA
28,2,0,0,TRUE,4,1,TRUE,NA,1,NA,NA,NA,54.900001525878906,5,80.45547348826037,82.41758241758241,NA,0.549000015258789,NA,-25.55547196238146
25,1,1,2,TRUE,1,1,TRUE,NA,3,NA,NA,NA,91,4,80.45547348826037,82.41758241758241,NA,0.91,NA,10.544526511739633
21,1,0,0,FALSE,1,0,TRUE,1,NA,1,49.900001525878906,3,NA,NA,80.45547348826037,82.41758241758241,0.49900001525878906,NA,-32.5175808917035,NA
33,1,1,2,FALSE,1,1,TRUE,NA,4,NA,NA,NA,95.4000015258789,4,80.45547348826037,82.41758241758241,NA,0.9540000152587891,NA,14.94452803761854
20,1,0,0,FALSE,1,1,TRUE,NA,3,NA,NA,NA,20.100000381469727,2,80.45547348826037,82.41758241758241,NA,0.20100000381469726,NA,-60.35547310679064
27,2,0,0,FALSE,4,0,TRUE,1,NA,0,59.80000305175781,5,NA,NA,80.45547348826037,82.41758241758241,0.5980000305175781,NA,-22.617579365824596,NA
25,1,1,1,TRUE,2,0,TRUE,1,NA,1,99,5,NA,NA,80.45547348826037,82.41758241758241,0.99,NA,16.58241758241759,NA
33,1,1,2,FALSE,4,1,TRUE,NA,3,NA,NA,NA,71.80000305175781,4,80.45547348826037,82.41758241758241,NA,0.7180000305175781,NA,-8.655470436502554
33,1,1,2,TRUE,4,1,TRUE,NA,3,NA,NA,NA,72.5,4,80.45547348826037,82.41758241758241,NA,0.725,NA,-7.955473488260367
27,2,0,0,FALSE,4,0,TRUE,1,NA,1,46.599998474121094,5,NA,NA,80.45547348826037,82.41758241758241,0.46599998474121096,NA,-35.817583943461315,NA
27,2,0,0,FALSE,3,0,TRUE,2,NA,0,59.599998474121094,5,NA,NA,80.45547348826037,82.41758241758241,0.595999984741211,NA,-22.817583943461315,NA
29,1,1,2,TRUE,1,0,TRUE,2,NA,1,60.900001525878906,4,NA,NA,80.45547348826037,82.41758241758241,0.6090000152587891,NA,-21.517580891703503,NA
34,1,0,0,FALSE,2,0,TRUE,3,NA,0,83.9000015258789,3,NA,NA,80.45547348826037,82.41758241758241,0.8390000152587891,NA,1.4824191082964973,NA
28,1,1,2,FALSE,2,1,TRUE,NA,1,NA,NA,NA,60.599998474121094,4,80.45547348826037,82.41758241758241,NA,0.605999984741211,NA,-19.855475014139273
28,1,1,2,FALSE,2,1,TRUE,NA,2,NA,NA,NA,48.20000076293945,3,80.45547348826037,82.41758241758241,NA,0.48200000762939454,NA,-32.255472725320914
31,1,1,2,TRUE,3,0,TRUE,2,NA,1,50,5,NA,NA,80.45547348826037,82.41758241758241,0.5,NA,-32.41758241758241,NA
28,1,1,2,FALSE,1,0,TRUE,2,NA,1,78.9000015258789,5,NA,NA,80.45547348826037,82.41758241758241,0.789000015258789,NA,-3.5175808917035027,NA
٣١,1,0,0,TRUE,2,1,TRUE,NA,3,NA,NA,NA,32.900001525878906,5,80.45547348826037,82.41758241758241,NA,0.3290000152587891,NA,-47.55547196238146
23,1,1,2,TRUE,1,0,TRUE,3,NA,1,99.5999984741211,4,NA,NA,80.45547348826037,82.41758241758241,0.995999984741211,NA,17.182416056538685,NA
27,1,0,0,TRUE,4,1,TRUE,NA,3,NA,NA,NA,55.099998474121094,5,80.45547348826037,82.41758241758241,NA,0.5509999847412109,NA,-25.355475014139273
29,1,1,2,FALSE,2,0,TRUE,1,NA,1,62.599998474121094,4,NA,NA,80.45547348826037,82.41758241758241,0.625999984741211,NA,-19.817583943461315,NA
21,1,1,2,TRUE,1,1,TRUE,NA,3,NA,NA,NA,80.80000305175781,4,80.45547348826037,82.41758241758241,NA,0.8080000305175781,NA,0.3445295634974457
29,1,1,2,FALSE,2,1,TRUE,NA,1,NA,NA,NA,55.599998474121094,4,80.45547348826037,82.41758241758241,NA,0.5559999847412109,NA,-24.855475014139273
35,2,0,0,TRUE,3,1,TRUE,NA,4,NA,NA,NA,10,3,80.45547348826037,82.41758241758241,NA,0.1,NA,-70.45547348826037
27,1,1,2,TRUE,1,1,TRUE,NA,1,NA,NA,NA,87.69999694824219,5,80.45547348826037,82.41758241758241,NA,0.8769999694824219,NA,7.244523459981821
30,1,1,2,FALSE,2,1,TRUE,NA,1,NA,NA,NA,53,3,80.45547348826037,82.41758241758241,NA,0.53,NA,-27.455473488260367
30,1,1,2,FALSE,2,1,TRUE,NA,2,NA,NA,NA,47.5,3,80.45547348826037,82.41758241758241,NA,0.475,NA,-32.95547348826037
23,1,1,2,TRUE,2,0,TRUE,1,NA,1,80.30000305175781,4,NA,NA,80.45547348826037,82.41758241758241,0.8030000305175782,NA,-2.1175793658245965,NA
22,1,0,0,TRUE,1,0,TRUE,2,NA,1,23.100000381469727,4,NA,NA,80.45547348826037,82.41758241758241,0.23100000381469726,NA,-59.31758203611268,NA
25,1,0,0,TRUE,1,0,TRUE,1,NA,1,38.29999923706055,2,NA,NA,80.45547348826037,82.41758241758241,0.38299999237060545,NA,-44.11758318052186,NA
31,1,1,2,FALSE,3,0,TRUE,2,NA,1,64.0999984741211,4,NA,NA,80.45547348826037,82.41758241758241,0.6409999847412109,NA,-18.317583943461315,NA
31,1,1,2,FALSE,3,0,TRUE,1,NA,1,42.20000076293945,3,NA,NA,80.45547348826037,82.41758241758241,0.42200000762939455,NA,-40.217581654642956,NA
25,1,0,0,TRUE,2,1,TRUE,NA,1,NA,NA,NA,61.69999694824219,4,80.45547348826037,82.41758241758241,NA,0.6169999694824219,NA,-18.75547654001818
23,1,1,2,TRUE,1,0,TRUE,2,NA,1,59.599998474121094,4,NA,NA,80.45547348826037,82.41758241758241,0.595999984741211,NA,-22.817583943461315,NA
27,2,0,0,TRUE,4,0,TRUE,1,NA,1,64.5999984741211,5,NA,NA,80.45547348826037,82.41758241758241,0.6459999847412109,NA,-17.817583943461315,NA
32,1,1,2,FALSE,3,1,TRUE,NA,3,NA,NA,NA,48.599998474121094,4,80.45547348826037,82.41758241758241,NA,0.4859999847412109,NA,-31.855475014139273
32,1,1,2,FALSE,3,1,TRUE,NA,2,NA,NA,NA,63,3,80.45547348826037,82.41758241758241,NA,0.63,NA,-17.455473488260367
24,1,1,2,TRUE,1,0,TRUE,1,NA,1,96.9000015258789,4,NA,NA,80.45547348826037,82.41758241758241,0.9690000152587891,NA,14.482419108296497,NA
27,1,0,0,TRUE,4,0,TRUE,3,NA,1,79,5,NA,NA,80.45547348826037,82.41758241758241,0.79,NA,-3.417582417582409,NA
25,1,0,0,TRUE,1,1,TRUE,NA,1,NA,NA,NA,50.099998474121094,4,80.45547348826037,82.41758241758241,NA,0.500999984741211,NA,-30.355475014139273
26,1,1,2,TRUE,2,0,TRUE,1,NA,1,65.80000305175781,4,NA,NA,80.45547348826037,82.41758241758241,0.6580000305175782,NA,-16.617579365824596,NA
26,1,0,0,TRUE,1,1,TRUE,NA,3,NA,NA,NA,70.80000305175781,4,80.45547348826037,82.41758241758241,NA,0.7080000305175781,NA,-9.655470436502554
28,1,0,0,TRUE,3,1,TRUE,NA,4,NA,NA,NA,77.9000015258789,4,80.45547348826037,82.41758241758241,NA,0.779000015258789,NA,-2.5554719623814606
27,2,0,0,TRUE,4,1,TRUE,NA,2,NA,NA,NA,59.29999923706055,5,80.45547348826037,82.41758241758241,NA,0.5929999923706055,NA,-21.15547425119982
27,2,0,0,TRUE,4,0,TRUE,2,NA,1,59,5,NA,NA,80.45547348826037,82.41758241758241,0.59,NA,-23.41758241758241,NA
35,1,0,0,FALSE,2,0,TRUE,1,NA,1,100,5,NA,NA,80.45547348826037,82.41758241758241,1,NA,17.58241758241759,NA
20,1,1,2,TRUE,1,1,TRUE,NA,4,NA,NA,NA,95.5,5,80.45547348826037,82.41758241758241,NA,0.955,NA,15.044526511739633
31,1,0,0,TRUE,4,0,TRUE,2,NA,1,50.599998474121094,4,NA,NA,80.45547348826037,82.41758241758241,0.5059999847412109,NA,-31.817583943461315,NA
24,1,1,2,TRUE,3,1,TRUE,NA,1,NA,NA,NA,62.80000305175781,4,80.45547348826037,82.41758241758241,NA,0.6280000305175781,NA,-17.655470436502554
27,2,0,0,FALSE,4,0,TRUE,3,NA,1,49,5,NA,NA,80.45547348826037,82.41758241758241,0.49,NA,-33.41758241758241,NA
19,1,1,2,FALSE,1,0,TRUE,1,NA,1,86.5999984741211,4,NA,NA,80.45547348826037,82.41758241758241,0.865999984741211,NA,4.182416056538685,NA
29,1,1,2,FALSE,3,1,TRUE,NA,2,NA,NA,NA,52.400001525878906,3,80.45547348826037,82.41758241758241,NA,0.524000015258789,NA,-28.05547196238146
29,1,1,2,FALSE,3,0,TRUE,2,NA,1,48.70000076293945,3,NA,NA,80.45547348826037,82.41758241758241,0.48700000762939455,NA,-33.717581654642956,NA
21,1,0,0,FALSE,1,1,TRUE,NA,2,NA,NA,NA,44.29999923706055,4,80.45547348826037,82.41758241758241,NA,0.44299999237060544,NA,-36.15547425119982
24,1,0,0,TRUE,1,0,TRUE,1,NA,1,46.5,4,NA,NA,80.45547348826037,82.41758241758241,0.465,NA,-35.91758241758241,NA
25,1,0,0,TRUE,2,1,TRUE,NA,2,NA,NA,NA,30.900001525878906,4,80.45547348826037,82.41758241758241,NA,0.30900001525878906,NA,-49.55547196238146
26,1,1,2,FALSE,2,0,TRUE,2,NA,1,72,5,NA,NA,80.45547348826037,82.41758241758241,0.72,NA,-10.417582417582409,NA
26,2,0,0,TRUE,4,1,TRUE,NA,3,NA,NA,NA,48.900001525878906,5,80.45547348826037,82.41758241758241,NA,0.48900001525878906,NA,-31.55547196238146
29,1,1,2,FALSE,2,1,TRUE,NA,2,NA,NA,NA,50.79999923706055,4,80.45547348826037,82.41758241758241,NA,0.5079999923706054,NA,-29.65547425119982
29,1,1,2,FALSE,2,0,TRUE,1,NA,1,50.5,4,NA,NA,80.45547348826037,82.41758241758241,0.505,NA,-31.91758241758241,NA
31,1,1,2,TRUE,1,0,TRUE,3,NA,1,78.5,5,NA,NA,80.45547348826037,82.41758241758241,0.785,NA,-3.917582417582409,NA
28,1,1,2,TRUE,1,0,TRUE,1,NA,1,75.0999984741211,4,NA,NA,80.45547348826037,82.41758241758241,0.750999984741211,NA,-7.317583943461315,NA
26,2,0,0,TRUE,3,1,TRUE,NA,1,NA,NA,NA,53.099998474121094,5,80.45547348826037,82.41758241758241,NA,0.5309999847412109,NA,-27.355475014139273
30,1,1,2,FALSE,3,1,TRUE,NA,2,NA,NA,NA,51.29999923706055,4,80.45547348826037,82.41758241758241,NA,0.5129999923706055,NA,-29.15547425119982
27,1,0,0,TRUE,1,1,TRUE,NA,4,NA,NA,NA,76.5999984741211,4,80.45547348826037,82.41758241758241,NA,0.7659999847412109,NA,-3.855475014139273
30,1,1,2,FALSE,3,0,TRUE,1,NA,1,51.20000076293945,4,NA,NA,80.45547348826037,82.41758241758241,0.5120000076293946,NA,-31.217581654642956,NA
26,1,1,2,TRUE,1,0,TRUE,0,NA,1,80.0999984741211,4,NA,NA,80.45547348826037,82.41758241758241,0.8009999847412109,NA,-2.3175839434613152,NA
29,1,0,0,TRUE,1,0,TRUE,0,NA,1,59.900001525878906,3,NA,NA,80.45547348826037,82.41758241758241,0.5990000152587891,NA,-22.517580891703503,NA
29,1,1,2,TRUE,4,0,TRUE,3,NA,1,73.80000305175781,5,NA,NA,80.45547348826037,82.41758241758241,0.7380000305175781,NA,-8.617579365824596,NA
29,1,1,2,TRUE,4,1,TRUE,NA,1,NA,NA,NA,90.5999984741211,4,80.45547348826037,82.41758241758241,NA,0.9059999847412109,NA,10.144524985860727
26,2,0,0,TRUE,3,0,TRUE,2,NA,1,55.80000305175781,5,NA,NA,80.45547348826037,82.41758241758241,0.5580000305175781,NA,-26.617579365824596,NA
30,1,1,2,TRUE,3,1,TRUE,NA,3,NA,NA,NA,90.0999984741211,4,80.45547348826037,82.41758241758241,NA,0.9009999847412109,NA,9.644524985860727
0,1,0,0,TRUE,4,1,TRUE,NA,3,NA,NA,NA,0,1,80.45547348826037,82.41758241758241,NA,0,NA,-80.45547348826037
28,1,1,2,TRUE,3,1,TRUE,NA,4,NA,NA,NA,71,4,80.45547348826037,82.41758241758241,NA,0.71,NA,-9.455473488260367
26,2,0,0,TRUE,3,1,TRUE,NA,3,NA,NA,NA,40.79999923706055,5,80.45547348826037,82.41758241758241,NA,0.40799999237060547,NA,-39.65547425119982
28,1,1,2,FALSE,2,0,TRUE,1,NA,1,47.900001525878906,3,NA,NA,80.45547348826037,82.41758241758241,0.47900001525878905,NA,-34.5175808917035,NA
28,1,1,2,FALSE,2,1,TRUE,NA,1,NA,NA,NA,42.29999923706055,3,80.45547348826037,82.41758241758241,NA,0.4229999923706055,NA,-38.15547425119982
26,2,0,0,TRUE,4,0,TRUE,1,NA,1,53.099998474121094,5,NA,NA,80.45547348826037,82.41758241758241,0.5309999847412109,NA,-29.317583943461315,NA
28,1,1,2,TRUE,1,1,TRUE,NA,4,NA,NA,NA,67,4,80.45547348826037,82.41758241758241,NA,0.67,NA,-13.455473488260367
29,1,0,0,FALSE,1,1,TRUE,NA,2,NA,NA,NA,38.20000076293945,4,80.45547348826037,82.41758241758241,NA,0.3820000076293945,NA,-42.255472725320914
29,1,0,0,TRUE,1,0,TRUE,1,NA,1,38.599998474121094,5,NA,NA,80.45547348826037,82.41758241758241,0.38599998474121094,NA,-43.817583943461315,NA
31,1,1,2,FALSE,2,1,TRUE,NA,1,NA,NA,NA,58.70000076293945,4,80.45547348826037,82.41758241758241,NA,0.5870000076293945,NA,-21.755472725320914
31,1,1,2,FALSE,3,1,TRUE,NA,3,NA,NA,NA,59.5,3,80.45547348826037,82.41758241758241,NA,0.595,NA,-20.955473488260367
31,1,1,2,FALSE,3,0,TRUE,2,NA,1,55.099998474121094,4,NA,NA,80.45547348826037,82.41758241758241,0.5509999847412109,NA,-27.317583943461315,NA
31,1,1,2,FALSE,3,0,TRUE,2,NA,1,60.400001525878906,4,NA,NA,80.45547348826037,82.41758241758241,0.6040000152587891,NA,-22.017580891703503,NA
25,1,0,0,TRUE,3,1,TRUE,NA,1,NA,NA,NA,72.80000305175781,5,80.45547348826037,82.41758241758241,NA,0.7280000305175781,NA,-7.655470436502554
0,1,0,0,TRUE,3,1,TRUE,NA,3,NA,NA,NA,71.5999984741211,4,80.45547348826037,82.41758241758241,NA,0.715999984741211,NA,-8.855475014139273
26,1,0,0,FALSE,4,0,TRUE,2,NA,1,49.70000076293945,5,NA,NA,80.45547348826037,82.41758241758241,0.49700000762939456,NA,-32.717581654642956,NA
32,1,1,2,FALSE,3,1,TRUE,NA,2,NA,NA,NA,44.599998474121094,4,80.45547348826037,82.41758241758241,NA,0.44599998474121094,NA,-35.85547501413927
32,1,1,2,FALSE,3,0,TRUE,2,NA,1,53.099998474121094,3,NA,NA,80.45547348826037,82.41758241758241,0.5309999847412109,NA,-29.317583943461315,NA
27,1,1,2,TRUE,1,0,FALSE,1,NA,1,35,3,NA,NA,80.45547348826037,82.41758241758241,0.35,NA,-47.41758241758241,NA
26,2,1,2,TRUE,3,1,TRUE,NA,2,NA,NA,NA,68.0999984741211,5,80.45547348826037,82.41758241758241,NA,0.6809999847412109,NA,-12.355475014139273
26,2,0,0,TRUE,4,0,TRUE,2,NA,1,58.5,5,NA,NA,80.45547348826037,82.41758241758241,0.585,NA,-23.91758241758241,NA
33,1,1,2,TRUE,3,1,TRUE,NA,2,NA,NA,NA,49,3,80.45547348826037,82.41758241758241,NA,0.49,NA,-31.455473488260367
33,1,1,2,TRUE,3,1,TRUE,NA,2,NA,NA,NA,45.70000076293945,3,80.45547348826037,82.41758241758241,NA,0.4570000076293945,NA,-34.755472725320914
26,2,0,0,TRUE,4,0,TRUE,3,NA,1,65.4000015258789,5,NA,NA,80.45547348826037,82.41758241758241,0.654000015258789,NA,-17.017580891703503,NA
21,1,0,0,TRUE,2,1,TRUE,NA,2,NA,NA,NA,78.69999694824219,4,80.45547348826037,82.41758241758241,NA,0.7869999694824219,NA,-1.7554765400181793
32,1,0,0,TRUE,3,0,TRUE,2,NA,1,55.900001525878906,4,NA,NA,80.45547348826037,82.41758241758241,0.5590000152587891,NA,-26.517580891703503,NA
32,1,0,0,TRUE,3,0,TRUE,2,NA,1,61.29999923706055,3,NA,NA,80.45547348826037,82.41758241758241,0.6129999923706054,NA,-21.117583180521862,NA
27,1,1,2,TRUE,3,0,TRUE,1,NA,1,72.80000305175781,4,NA,NA,80.45547348826037,82.41758241758241,0.7280000305175781,NA,-9.617579365824596,NA
25,2,1,2,TRUE,4,1,TRUE,NA,2,NA,NA,NA,59.80000305175781,5,80.45547348826037,82.41758241758241,NA,0.5980000305175781,NA,-20.655470436502554
26,2,1,2,TRUE,4,1,TRUE,NA,4,NA,NA,NA,59.20000076293945,5,80.45547348826037,82.41758241758241,NA,0.5920000076293945,NA,-21.255472725320914
20,1,0,0,TRUE,1,0,TRUE,2,NA,1,68,4,NA,NA,80.45547348826037,82.41758241758241,0.68,NA,-14.417582417582409,NA
30,1,0,0,TRUE,4,1,TRUE,NA,3,NA,NA,NA,63.099998474121094,4,80.45547348826037,82.41758241758241,NA,0.6309999847412109,NA,-17.355475014139273
27,1,1,2,TRUE,2,1,TRUE,NA,1,NA,NA,NA,54.20000076293945,4,80.45547348826037,82.41758241758241,NA,0.5420000076293945,NA,-26.255472725320914
